Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene4522	GBAA_4805	gi_50196905_ref_NC_007530_2_	-	4370257	4371021	0.0	0.0	0.0
gene2972	GBAA_3127	gi_50196905_ref_NC_007530_2_	-	2876103	2876315	0.0	0.0	0.0
gene3273	GBAA_3466	gi_50196905_ref_NC_007530_2_	-	3188167	3188724	0.0	0.0	0.0
gene2626	GBAA_2745	gi_50196905_ref_NC_007530_2_	-	2559860	2560213	0.0	0.0	0.0
gene3744	ftsY	gi_50196905_ref_NC_007530_2_	-	3660578	3661567	0.0	0.0	0.0
gene1490	GBAA_1507	gi_50196905_ref_NC_007530_2_	+	1427402	1427881	0.0	0.0	0.0
gene985	GBAA_0947	gi_50196905_ref_NC_007530_2_	-	953864	954205	0.0	0.0	0.0
gene3671	GBAA_3909	gi_50196905_ref_NC_007530_2_	-	3583159	3584025	0.0	0.0	0.0
gene459	GBAA_0430	gi_50196905_ref_NC_007530_2_	+	451278	451445	0.0	0.0	0.0
gene3694	GBAA_3933	gi_50196905_ref_NC_007530_2_	-	3609276	3610946	0.0	0.0	0.0
gene2973	GBAA_3128	gi_50196905_ref_NC_007530_2_	+	2876587	2877066	0.0	0.0	0.0
gene5274	GBAA_5582	gi_50196905_ref_NC_007530_2_	+	5065198	5065722	0.0	0.0	0.0
gene2627	GBAA_2746	gi_50196905_ref_NC_007530_2_	-	2560329	2560925	0.0	0.0	0.0
gene5256	GBAA_5561	gi_50196905_ref_NC_007530_2_	-	5049018	5049458	0.0	0.0	0.0
gene3491	GBAA_3708	gi_50196905_ref_NC_007530_2_	-	3409929	3410405	0.0	0.0	0.0
gene986	GBAA_0948	gi_50196905_ref_NC_007530_2_	-	954406	954558	0.0	0.0	0.0
gene3756	GBAA_3997	gi_50196905_ref_NC_007530_2_	-	3674954	3675595	0.0	0.0	0.0
gene2080	scdA	gi_50196905_ref_NC_007530_2_	-	2004927	2005634	0.0	0.0	0.0
gene2974	GBAA_3129	gi_50196905_ref_NC_007530_2_	-	2877102	2877617	0.0	0.0	0.0
gene4814	GBAA_5113	gi_50196905_ref_NC_007530_2_	+	4635053	4636006	0.0	0.0	0.0
gene4523	GBAA_4806	gi_50196905_ref_NC_007530_2_	+	4371137	4371346	0.0	0.0	0.0
gene2628	GBAA_2747	gi_50196905_ref_NC_007530_2_	-	2560952	2562292	0.0	0.0	0.0
gene4672	GBAA_4963	gi_50196905_ref_NC_007530_2_	-	4508066	4508497	0.0	0.0	0.0
gene3492	hutG	gi_50196905_ref_NC_007530_2_	-	3410652	3411623	0.0	0.0	0.0
gene987	GBAA_0949	gi_50196905_ref_NC_007530_2_	+	954731	954997	0.0	0.0	0.0
gene3745	smC	gi_50196905_ref_NC_007530_2_	-	3661583	3665152	0.0	0.0	0.0
gene1380	GBAA_1394	gi_50196905_ref_NC_007530_2_	+	1324992	1325408	0.0	0.0	0.0
gene3523	GBAA_3745	gi_50196905_ref_NC_007530_2_	-	3446242	3447354	0.0	0.0	0.0
gene2975	sasP-2	gi_50196905_ref_NC_007530_2_	-	2877912	2878124	0.0	0.0	0.0
gene4381	GBAA_4655	gi_50196905_ref_NC_007530_2_	-	4231261	4231581	0.0	0.0	0.0
gene4450	GBAA_4726	gi_50196905_ref_NC_007530_2_	-	4298313	4299212	0.0	0.0	0.0
gene2629	sleB	gi_50196905_ref_NC_007530_2_	-	2562308	2563069	0.0	0.0	0.0
gene4189	GBAA_4450	gi_50196905_ref_NC_007530_2_	+	4052475	4054157	0.0	0.0	0.0
gene1493	GBAA_1510	gi_50196905_ref_NC_007530_2_	+	1429676	1430284	0.0	0.0	0.0
gene988	GBAA_0950	gi_50196905_ref_NC_007530_2_	-	955345	956751	0.0	0.0	0.0
gene2082	GBAA_2149	gi_50196905_ref_NC_007530_2_	-	2006606	2007607	0.0	0.0	0.0
gene2976	adhB	gi_50196905_ref_NC_007530_2_	+	2878372	2879505	0.0	0.0	0.0
gene3809	murD	gi_50196905_ref_NC_007530_2_	-	3730748	3732100	0.0	0.0	0.0
gene3695	GBAA_3934	gi_50196905_ref_NC_007530_2_	+	3611451	3611678	0.0	0.0	0.0
gene1494	gdhA	gi_50196905_ref_NC_007530_2_	+	1430553	1431839	0.0	0.0	0.0
gene989	GBAA_0951	gi_50196905_ref_NC_007530_2_	-	956932	957033	0.0	0.0	0.0
gene4673	GBAA_4964	gi_50196905_ref_NC_007530_2_	+	4508870	4509148	0.0	0.0	0.0
gene2083	GBAA_2150	gi_50196905_ref_NC_007530_2_	+	2007807	2007959	0.0	0.0	0.0
gene2977	GBAA_3133	gi_50196905_ref_NC_007530_2_	-	2879862	2880545	0.0	0.0	0.0
gene1381	GBAA_1395	gi_50196905_ref_NC_007530_2_	+	1325460	1326206	0.0	0.0	0.0
gene1450	GBAA_1465	gi_50196905_ref_NC_007530_2_	+	1385610	1386707	0.0	0.0	0.0
gene3289	GBAA_3486	gi_50196905_ref_NC_007530_2_	-	3206234	3206887	0.0	0.0	0.0
gene4382	GBAA_4657	gi_50196905_ref_NC_007530_2_	+	4232028	4232462	0.0	0.0	0.0
gene2350	GBAA_2443	gi_50196905_ref_NC_007530_2_	+	2273105	2274859	0.0	0.0	0.0
gene3495	hutH	gi_50196905_ref_NC_007530_2_	-	3414568	3416085	0.0	0.0	0.0
gene4451	GBAA_4727	gi_50196905_ref_NC_007530_2_	-	4299306	4300550	0.0	0.0	0.0
gene4160	GBAA_4420	gi_50196905_ref_NC_007530_2_	+	4030652	4030954	0.0	0.0	0.0
gene2084	GBAA_2151	gi_50196905_ref_NC_007530_2_	+	2008148	2008384	0.0	0.0	0.0
gene2978	GBAA_3134	gi_50196905_ref_NC_007530_2_	+	2880942	2881796	0.0	0.0	0.0
gene3382	GBAA_3590	gi_50196905_ref_NC_007530_2_	+	3296447	3297538	0.0	0.0	0.0
gene3451	GBAA_3666	gi_50196905_ref_NC_007530_2_	+	3373339	3373629	0.0	0.0	0.0
gene2351	GBAA_2444	gi_50196905_ref_NC_007530_2_	+	2274852	2276648	0.0	0.0	0.0
gene1496	GBAA_1513	gi_50196905_ref_NC_007530_2_	+	1432223	1432456	0.0	0.0	0.0
gene4747	GBAA_5042	gi_50196905_ref_NC_007530_2_	-	4572022	4572561	0.0	0.0	0.0
gene2085	GBAA_2152	gi_50196905_ref_NC_007530_2_	-	2008480	2009319	0.0	0.0	0.0
gene4525	GBAA_4808	gi_50196905_ref_NC_007530_2_	+	4372205	4372915	0.0	0.0	0.0
gene2979	aspA-3	gi_50196905_ref_NC_007530_2_	-	2881940	2883370	0.0	0.0	0.0
gene3928	GBAA_4177	gi_50196905_ref_NC_007530_2_	-	3826240	3826536	0.0	0.0	0.0
gene1481	resE	gi_50196905_ref_NC_007530_2_	+	1418395	1420170	0.0	0.0	0.0
gene3747	acpP	gi_50196905_ref_NC_007530_2_	-	3666095	3666328	0.0	0.0	0.0
gene1382	GBAA_1396	gi_50196905_ref_NC_007530_2_	+	1326306	1326467	0.0	0.0	0.0
gene2352	GBAA_2445	gi_50196905_ref_NC_007530_2_	-	2276756	2277016	0.0	0.0	0.0
gene1497	GBAA_1514	gi_50196905_ref_NC_007530_2_	+	1432542	1433006	0.0	0.0	0.0
gene3525	GBAA_3747	gi_50196905_ref_NC_007530_2_	-	3447653	3448456	0.0	0.0	0.0
gene1160	gerPB	gi_50196905_ref_NC_007530_2_	-	1121256	1121462	0.0	0.0	0.0
gene2086	GBAA_2153	gi_50196905_ref_NC_007530_2_	+	2009870	2011471	0.0	0.0	0.0
gene4452	GBAA_4728	gi_50196905_ref_NC_007530_2_	-	4300564	4301808	0.0	0.0	0.0
gene460	GBAA_0432	gi_50196905_ref_NC_007530_2_	-	451775	452116	0.0	0.0	0.0
gene835	GBAA_0783	gi_50196905_ref_NC_007530_2_	-	798658	799854	0.0	0.0	0.0
gene3696	dapA-2	gi_50196905_ref_NC_007530_2_	-	3611712	3612590	0.0	0.0	0.0
gene2353	GBAA_2446	gi_50196905_ref_NC_007530_2_	+	2277252	2277989	0.0	0.0	0.0
gene1498	GBAA_1515	gi_50196905_ref_NC_007530_2_	+	1433176	1434156	0.0	0.0	0.0
gene1747	GBAA_1785	gi_50196905_ref_NC_007530_2_	+	1669456	1670658	0.0	0.0	0.0
gene2087	spoVS-1	gi_50196905_ref_NC_007530_2_	+	2011901	2012176	0.0	0.0	0.0
gene461	GBAA_0433	gi_50196905_ref_NC_007530_2_	+	452291	452512	0.0	0.0	0.0
gene4817	GBAA_5116	gi_50196905_ref_NC_007530_2_	+	4637419	4638201	0.0	0.0	0.0
gene4526	GBAA_4809	gi_50196905_ref_NC_007530_2_	+	4372934	4373662	0.0	0.0	0.0
gene4675	GBAA_4966	gi_50196905_ref_NC_007530_2_	-	4509367	4509603	0.0	0.0	0.0
gene5384	GBAA_5701	gi_50196905_ref_NC_007530_2_	-	5190562	5191209	0.0	0.0	0.0
gene2354	GBAA_2447	gi_50196905_ref_NC_007530_2_	-	2278087	2278671	0.0	0.0	0.0
gene3499	GBAA_3716	gi_50196905_ref_NC_007530_2_	-	3418354	3418854	0.0	0.0	0.0
gene3748	fabG	gi_50196905_ref_NC_007530_2_	-	3666398	3667138	0.0	0.0	0.0
gene1383	GBAA_1397	gi_50196905_ref_NC_007530_2_	-	1326470	1327372	0.0	0.0	0.0
gene1452	hmp	gi_50196905_ref_NC_007530_2_	+	1387500	1388708	0.0	0.0	0.0
gene462	GBAA_0434	gi_50196905_ref_NC_007530_2_	+	452530	453261	0.0	0.0	0.0
gene4384	GBAA_4659	gi_50196905_ref_NC_007530_2_	-	4233319	4235067	0.0	0.0	0.0
gene4453	GBAA_4729	gi_50196905_ref_NC_007530_2_	-	4301924	4303489	0.0	0.0	0.0
gene4162	pepQ-1	gi_50196905_ref_NC_007530_2_	-	4031569	4032630	0.0	0.0	0.0
gene2610	GBAA_2728	gi_50196905_ref_NC_007530_2_	-	2541281	2543839	0.0	0.0	0.0
gene2355	GBAA_2448	gi_50196905_ref_NC_007530_2_	+	2278786	2279343	0.0	0.0	0.0
gene347	GBAA_0318	gi_50196905_ref_NC_007530_2_	-	325522	326004	0.0	0.0	0.0
gene3384	GBAA_3592	gi_50196905_ref_NC_007530_2_	-	3298228	3298443	0.0	0.0	0.0
gene463	GBAA_0435	gi_50196905_ref_NC_007530_2_	+	453306	453656	0.0	0.0	0.0
gene4749	GBAA_5044	gi_50196905_ref_NC_007530_2_	-	4573237	4573554	0.0	0.0	0.0
gene2611	GBAA_2730	gi_50196905_ref_NC_007530_2_	-	2544324	2546027	0.0	0.0	0.0
gene2356	GBAA_2449	gi_50196905_ref_NC_007530_2_	-	2279748	2280302	0.0	0.0	0.0
gene2200	arcD	gi_50196905_ref_NC_007530_2_	+	2127510	2128937	0.0	0.0	0.0
gene3697	dapG-2	gi_50196905_ref_NC_007530_2_	-	3612602	3613834	0.0	0.0	0.0
gene5267	tdk	gi_50196905_ref_NC_007530_2_	-	5057900	5058484	0.0	0.0	0.0
gene464	GBAA_0436	gi_50196905_ref_NC_007530_2_	+	453629	453820	0.0	0.0	0.0
gene3818	GBAA_4060	gi_50196905_ref_NC_007530_2_	+	3743790	3744263	0.0	0.0	0.0
gene1453	GBAA_1468	gi_50196905_ref_NC_007530_2_	-	1388742	1389254	0.0	0.0	0.0
gene5097	GBAA_5389	gi_50196905_ref_NC_007530_2_	-	4880202	4880714	0.0	0.0	0.0
gene3676	GBAA_3914	gi_50196905_ref_NC_007530_2_	-	3588350	3589912	0.0	0.0	0.0
gene2612	GBAA_2731	gi_50196905_ref_NC_007530_2_	-	2546487	2547464	0.0	0.0	0.0
gene2357	GBAA_2450	gi_50196905_ref_NC_007530_2_	+	2280536	2281636	0.0	0.0	0.0
gene4163	aroQ	gi_50196905_ref_NC_007530_2_	-	4032635	4033075	0.0	0.0	0.0
gene951	GBAA_0908	gi_50196905_ref_NC_007530_2_	+	922059	923645	0.0	0.0	0.0
gene4045	GBAA_4300	gi_50196905_ref_NC_007530_2_	+	3928898	3929986	0.0	0.0	0.0
gene465	GBAA_0437	gi_50196905_ref_NC_007530_2_	+	453850	454035	0.0	0.0	0.0
gene3385	GBAA_3593	gi_50196905_ref_NC_007530_2_	-	3298538	3299383	0.0	0.0	0.0
gene3574	GBAA_3806	gi_50196905_ref_NC_007530_2_	-	3492938	3493186	0.0	0.0	0.0
gene2613	GBAA_2732	gi_50196905_ref_NC_007530_2_	-	2547465	2547995	0.0	0.0	0.0
gene1527	qcrB	gi_50196905_ref_NC_007530_2_	+	1458694	1459368	0.0	0.0	0.0
gene2202	GBAA_2283	gi_50196905_ref_NC_007530_2_	+	2129380	2131200	0.0	0.0	0.0
gene4819	GBAA_5118	gi_50196905_ref_NC_007530_2_	+	4639165	4639299	0.0	0.0	0.0
gene4528	GBAA_4811	gi_50196905_ref_NC_007530_2_	+	4374251	4374586	0.0	0.0	0.0
gene466	GBAA_0438	gi_50196905_ref_NC_007530_2_	+	454161	454904	0.0	0.0	0.0
gene5386	GBAA_5703	gi_50196905_ref_NC_007530_2_	-	5191977	5193422	0.0	0.0	0.0
gene2920	GBAA_3070	gi_50196905_ref_NC_007530_2_	-	2828479	2829150	0.0	0.0	0.0
gene5164	GBAA_5462	gi_50196905_ref_NC_007530_2_	+	4950180	4951538	0.0	0.0	0.0
gene2614	GBAA_2733	gi_50196905_ref_NC_007530_2_	-	2548246	2548725	0.0	0.0	0.0
gene1454	GBAA_1469	gi_50196905_ref_NC_007530_2_	+	1389425	1389652	0.0	0.0	0.0
gene1163	GBAA_1152	gi_50196905_ref_NC_007530_2_	+	1122221	1123120	0.0	0.0	0.0
gene2203	GBAA_2284	gi_50196905_ref_NC_007530_2_	+	2131190	2133040	0.0	0.0	0.0
gene5291	GBAA_5600	gi_50196905_ref_NC_007530_2_	-	5085245	5086147	0.0	0.0	0.0
gene4455	GBAA_4732	gi_50196905_ref_NC_007530_2_	+	4304674	4305594	0.0	0.0	0.0
gene467	GBAA_0439	gi_50196905_ref_NC_007530_2_	+	454873	455676	0.0	0.0	0.0
gene2921	GBAA_3071	gi_50196905_ref_NC_007530_2_	-	2829364	2830107	0.0	0.0	0.0
gene2045	GBAA_2111	gi_50196905_ref_NC_007530_2_	+	1969484	1969867	0.0	0.0	0.0
gene4091	GBAA_4348	gi_50196905_ref_NC_007530_2_	+	3970305	3970751	0.0	0.0	0.0
gene2615	secY	gi_50196905_ref_NC_007530_2_	+	2549174	2550478	0.0	0.0	0.0
gene3698	asd-2	gi_50196905_ref_NC_007530_2_	-	3613858	3614904	0.0	0.0	0.0
gene2204	GBAA_2286	gi_50196905_ref_NC_007530_2_	+	2133317	2133913	0.0	0.0	0.0
gene5393	GBAA_5710	gi_50196905_ref_NC_007530_2_	-	5199692	5200867	0.0	0.0	0.0
gene1528	qcrC	gi_50196905_ref_NC_007530_2_	+	1459412	1460179	0.0	0.0	0.0
gene468	GBAA_0440	gi_50196905_ref_NC_007530_2_	+	455692	455886	0.0	0.0	0.0
gene2922	GBAA_3072	gi_50196905_ref_NC_007530_2_	-	2830121	2831038	0.0	0.0	0.0
gene4046	GBAA_4301	gi_50196905_ref_NC_007530_2_	-	3930084	3930602	0.0	0.0	0.0
gene4678	glcU	gi_50196905_ref_NC_007530_2_	-	4511179	4512036	0.0	0.0	0.0
gene2616	GBAA_2735	gi_50196905_ref_NC_007530_2_	-	2550497	2551522	0.0	0.0	0.0
gene5165	thiC	gi_50196905_ref_NC_007530_2_	-	4951640	4953400	0.0	0.0	0.0
gene2205	racA	gi_50196905_ref_NC_007530_2_	-	2134009	2134551	0.0	0.0	0.0
gene1455	GBAA_1470	gi_50196905_ref_NC_007530_2_	-	1389946	1390734	0.0	0.0	0.0
gene469	GBAA_0441	gi_50196905_ref_NC_007530_2_	+	455911	456084	0.0	0.0	0.0
gene4387	nadB	gi_50196905_ref_NC_007530_2_	-	4237447	4238976	0.0	0.0	0.0
gene2923	GBAA_3073	gi_50196905_ref_NC_007530_2_	-	2831062	2831859	0.0	0.0	0.0
gene4165	GBAA_4425	gi_50196905_ref_NC_007530_2_	+	4033861	4034781	0.0	0.0	0.0
gene2617	GBAA_2736	gi_50196905_ref_NC_007530_2_	-	2551657	2552574	0.0	0.0	0.0
gene4092	GBAA_4349	gi_50196905_ref_NC_007530_2_	-	3970776	3970964	0.0	0.0	0.0
gene2206	GBAA_2288	gi_50196905_ref_NC_007530_2_	+	2134906	2136261	0.0	0.0	0.0
gene3456	GBAA_3671	gi_50196905_ref_NC_007530_2_	-	3375981	3376124	0.0	0.0	0.0
gene2070	moaE-1	gi_50196905_ref_NC_007530_2_	+	1995204	1995674	0.0	0.0	0.0
gene2924	GBAA_3074	gi_50196905_ref_NC_007530_2_	+	2832066	2832968	0.0	0.0	0.0
gene1484	GBAA_1501	gi_50196905_ref_NC_007530_2_	-	1421753	1422439	0.0	0.0	0.0
gene2618	GBAA_2737	gi_50196905_ref_NC_007530_2_	+	2552721	2554154	0.0	0.0	0.0
gene4679	GBAA_4970	gi_50196905_ref_NC_007530_2_	-	4512073	4512492	0.0	0.0	0.0
gene2207	GBAA_2289	gi_50196905_ref_NC_007530_2_	+	2136394	2137818	0.0	0.0	0.0
gene2071	moaD-1	gi_50196905_ref_NC_007530_2_	+	1995671	1995904	0.0	0.0	0.0
gene3699	spoVFB	gi_50196905_ref_NC_007530_2_	-	3615055	3615654	0.0	0.0	0.0
gene2925	GBAA_3075	gi_50196905_ref_NC_007530_2_	-	2832989	2833450	0.0	0.0	0.0
gene1165	rocD	gi_50196905_ref_NC_007530_2_	-	1123546	1124736	0.0	0.0	0.0
gene4388	GBAA_4663	gi_50196905_ref_NC_007530_2_	+	4239134	4240267	0.0	0.0	0.0
gene2619	GBAA_2738	gi_50196905_ref_NC_007530_2_	+	2554514	2555377	0.0	0.0	0.0
gene4457	GBAA_4734	gi_50196905_ref_NC_007530_2_	+	4306627	4307613	0.0	0.0	0.0
gene1092	pbpF	gi_50196905_ref_NC_007530_2_	+	1048877	1050994	0.0	0.0	0.0
gene2208	GBAA_2290	gi_50196905_ref_NC_007530_2_	-	2137938	2138330	0.0	0.0	0.0
gene2072	narK	gi_50196905_ref_NC_007530_2_	+	1995985	1997154	0.0	0.0	0.0
gene4093	GBAA_4350	gi_50196905_ref_NC_007530_2_	-	3971023	3971583	0.0	0.0	0.0
gene3388	GBAA_3596	gi_50196905_ref_NC_007530_2_	-	3300906	3301349	0.0	0.0	0.0
gene2926	lysP	gi_50196905_ref_NC_007530_2_	+	2834078	2835544	0.0	0.0	0.0
gene5277	GBAA_5585	gi_50196905_ref_NC_007530_2_	-	5068301	5068903	0.0	0.0	0.0
gene2790	GBAA_2925	gi_50196905_ref_NC_007530_2_	-	2696503	2697012	0.0	0.0	0.0
gene2209	GBAA_2291	gi_50196905_ref_NC_007530_2_	+	2138561	2139694	0.0	0.0	0.0
gene5292	maP-3	gi_50196905_ref_NC_007530_2_	+	5086353	5087099	0.0	0.0	0.0
gene2073	GBAA_2139	gi_50196905_ref_NC_007530_2_	+	1997506	1998423	0.0	0.0	0.0
gene4759	GBAA_5055	gi_50196905_ref_NC_007530_2_	+	4580706	4581743	0.0	0.0	0.0
gene5389	GBAA_5706	gi_50196905_ref_NC_007530_2_	+	5195999	5197816	0.0	0.0	0.0
gene2927	GBAA_3077	gi_50196905_ref_NC_007530_2_	+	2835658	2835963	0.0	0.0	0.0
gene2093	GBAA_2164	gi_50196905_ref_NC_007530_2_	+	2015862	2017757	0.0	0.0	0.0
gene2791	GBAA_2926	gi_50196905_ref_NC_007530_2_	-	2697116	2697610	0.0	0.0	0.0
gene1457	GBAA_1472	gi_50196905_ref_NC_007530_2_	-	1391874	1392494	0.0	0.0	0.0
gene2380	GBAA_2476	gi_50196905_ref_NC_007530_2_	+	2303085	2303345	0.0	0.0	0.0
gene1166	GBAA_1155	gi_50196905_ref_NC_007530_2_	+	1124887	1125252	0.0	0.0	0.0
gene4389	GBAA_4664	gi_50196905_ref_NC_007530_2_	+	4240270	4240812	0.0	0.0	0.0
gene70	spoIIE	gi_50196905_ref_NC_007530_2_	+	64936	67314	0.0	0.0	0.0
gene2074	GBAA_2140	gi_50196905_ref_NC_007530_2_	+	1998747	1999124	0.0	0.0	0.0
gene2928	GBAA_3078	gi_50196905_ref_NC_007530_2_	+	2835997	2836767	0.0	0.0	0.0
gene4094	argF	gi_50196905_ref_NC_007530_2_	-	3971760	3972710	0.0	0.0	0.0
gene2792	GBAA_2927	gi_50196905_ref_NC_007530_2_	-	2697603	2698652	0.0	0.0	0.0
gene2381	GBAA_2477	gi_50196905_ref_NC_007530_2_	-	2304216	2304719	0.0	0.0	0.0
gene5051	GBAA_5340	gi_50196905_ref_NC_007530_2_	-	4842945	4843403	0.0	0.0	0.0
gene3094	GBAA_3269	gi_50196905_ref_NC_007530_2_	-	3008013	3009425	0.0	0.0	0.0
gene5395	GBAA_5712	gi_50196905_ref_NC_007530_2_	-	5201709	5202551	0.0	0.0	0.0
gene2929	GBAA_3079	gi_50196905_ref_NC_007530_2_	-	2836832	2837323	0.0	0.0	0.0
gene2793	GBAA_2928	gi_50196905_ref_NC_007530_2_	-	2698665	2699138	0.0	0.0	0.0
gene2382	GBAA_2479	gi_50196905_ref_NC_007530_2_	+	2305489	2306124	0.0	0.0	0.0
gene5003	GBAA_5288	gi_50196905_ref_NC_007530_2_	-	4793350	4793523	0.0	0.0	0.0
gene1389	GBAA_1404	gi_50196905_ref_NC_007530_2_	-	1330819	1331373	0.0	0.0	0.0
gene1458	GBAA_1474	gi_50196905_ref_NC_007530_2_	+	1392807	1394828	0.0	0.0	0.0
gene3138	serC	gi_50196905_ref_NC_007530_2_	-	3059355	3060437	0.0	0.0	0.0
gene530	pflA	gi_50196905_ref_NC_007530_2_	+	505920	506651	0.0	0.0	0.0
gene71	GBAA_0062	gi_50196905_ref_NC_007530_2_	+	67548	68978	0.0	0.0	0.0
gene4168	GBAA_4428	gi_50196905_ref_NC_007530_2_	-	4035975	4036403	0.0	0.0	0.0
gene2794	GBAA_2929	gi_50196905_ref_NC_007530_2_	-	2699262	2699951	0.0	0.0	0.0
gene3577	GBAA_3810	gi_50196905_ref_NC_007530_2_	-	3495087	3495413	0.0	0.0	0.0
gene2383	GBAA_2480	gi_50196905_ref_NC_007530_2_	+	2306187	2307434	0.0	0.0	0.0
gene4095	argD	gi_50196905_ref_NC_007530_2_	-	3972723	3973883	0.0	0.0	0.0
gene5099	lgT	gi_50196905_ref_NC_007530_2_	-	4881456	4882268	0.0	0.0	0.0
gene2077	GBAA_2144	gi_50196905_ref_NC_007530_2_	-	2000488	2001912	0.0	0.0	0.0
gene531	GBAA_0511	gi_50196905_ref_NC_007530_2_	+	507064	508230	0.0	0.0	0.0
gene3095	GBAA_3270	gi_50196905_ref_NC_007530_2_	-	3009422	3010150	0.0	0.0	0.0
gene2795	aacC7	gi_50196905_ref_NC_007530_2_	-	2699967	2700764	0.0	0.0	0.0
gene2384	GBAA_2481	gi_50196905_ref_NC_007530_2_	+	2307441	2309780	0.0	0.0	0.0
gene5223	spoIID	gi_50196905_ref_NC_007530_2_	-	5018765	5019784	0.0	0.0	0.0
gene4490	GBAA_4771	gi_50196905_ref_NC_007530_2_	-	4338243	4339112	0.0	0.0	0.0
gene2095	GBAA_2166	gi_50196905_ref_NC_007530_2_	+	2018670	2018924	0.0	0.0	0.0
gene532	GBAA_0512	gi_50196905_ref_NC_007530_2_	-	508595	508714	0.0	0.0	0.0
gene1168	asnO-1	gi_50196905_ref_NC_007530_2_	+	1126104	1127951	0.0	0.0	0.0
gene2796	GBAA_2931	gi_50196905_ref_NC_007530_2_	+	2700936	2701385	0.0	0.0	0.0
gene2640	GBAA_2760	gi_50196905_ref_NC_007530_2_	-	2570637	2570894	0.0	0.0	0.0
gene2385	GBAA_2482	gi_50196905_ref_NC_007530_2_	+	2309783	2310553	0.0	0.0	0.0
gene501	GBAA_0478	gi_50196905_ref_NC_007530_2_	+	475807	476616	0.0	0.0	0.0
gene2079	nirB	gi_50196905_ref_NC_007530_2_	-	2002310	2004715	0.0	0.0	0.0
gene533	GBAA_0513	gi_50196905_ref_NC_007530_2_	-	508825	509382	0.0	0.0	0.0
gene2797	GBAA_2932	gi_50196905_ref_NC_007530_2_	-	2701438	2702685	0.0	0.0	0.0
gene2641	GBAA_2761	gi_50196905_ref_NC_007530_2_	-	2571006	2572856	0.0	0.0	0.0
gene2386	GBAA_2483	gi_50196905_ref_NC_007530_2_	+	2310652	2311362	0.0	0.0	0.0
gene4413	folC	gi_50196905_ref_NC_007530_2_	-	4262240	4263541	0.0	0.0	0.0
gene960	GBAA_0919	gi_50196905_ref_NC_007530_2_	+	930132	930590	0.0	0.0	0.0
gene534	GBAA_0514	gi_50196905_ref_NC_007530_2_	-	509624	510754	0.0	0.0	0.0
gene2096	ssb-2	gi_50196905_ref_NC_007530_2_	+	2019083	2019421	0.0	0.0	0.0
gene2798	GBAA_2933	gi_50196905_ref_NC_007530_2_	-	2702706	2703317	0.0	0.0	0.0
gene3723	tsf	gi_50196905_ref_NC_007530_2_	-	3641212	3642099	0.0	0.0	0.0
gene2642	GBAA_2762	gi_50196905_ref_NC_007530_2_	-	2572981	2573187	0.0	0.0	0.0
gene2387	GBAA_2484	gi_50196905_ref_NC_007530_2_	+	2311483	2311890	0.0	0.0	0.0
gene961	GBAA_0920	gi_50196905_ref_NC_007530_2_	-	930637	930843	0.0	0.0	0.0
gene1096	GBAA_1073	gi_50196905_ref_NC_007530_2_	-	1054651	1056003	0.0	0.0	0.0
gene535	GBAA_0515	gi_50196905_ref_NC_007530_2_	-	510895	511800	0.0	0.0	0.0
gene4097	argJ	gi_50196905_ref_NC_007530_2_	-	3974659	3975882	0.0	0.0	0.0
gene2799	GBAA_2935	gi_50196905_ref_NC_007530_2_	-	2703417	2703824	0.0	0.0	0.0
gene2643	GBAA_2763	gi_50196905_ref_NC_007530_2_	-	2573172	2573510	0.0	0.0	0.0
gene2388	GBAA_2485	gi_50196905_ref_NC_007530_2_	+	2312234	2313016	0.0	0.0	0.0
gene962	GBAA_0921	gi_50196905_ref_NC_007530_2_	-	931159	932481	0.0	0.0	0.0
gene3097	GBAA_3272	gi_50196905_ref_NC_007530_2_	-	3011418	3012059	0.0	0.0	0.0
gene5053	GBAA_5344	gi_50196905_ref_NC_007530_2_	-	4843820	4844629	0.0	0.0	0.0
gene536	recX	gi_50196905_ref_NC_007530_2_	+	511882	512694	0.0	0.0	0.0
gene2910	GBAA_3060	gi_50196905_ref_NC_007530_2_	+	2819442	2819909	0.0	0.0	0.0
gene2644	GBAA_2764	gi_50196905_ref_NC_007530_2_	-	2573538	2574080	0.0	0.0	0.0
gene2389	GBAA_2486	gi_50196905_ref_NC_007530_2_	-	2313138	2314823	0.0	0.0	0.0
gene963	GBAA_0923	gi_50196905_ref_NC_007530_2_	+	932707	934296	0.0	0.0	0.0
gene5098	GBAA_5390	gi_50196905_ref_NC_007530_2_	-	4880738	4881388	0.0	0.0	0.0
gene537	GBAA_0517	gi_50196905_ref_NC_007530_2_	+	512710	513021	0.0	0.0	0.0
gene2911	GBAA_3061	gi_50196905_ref_NC_007530_2_	-	2819928	2820839	0.0	0.0	0.0
gene3500	GBAA_3717	gi_50196905_ref_NC_007530_2_	-	3418826	3419041	0.0	0.0	0.0
gene2645	GBAA_2765	gi_50196905_ref_NC_007530_2_	-	2574093	2574863	0.0	0.0	0.0
gene3579	GBAA_3812	gi_50196905_ref_NC_007530_2_	+	3495830	3495994	0.0	0.0	0.0
gene964	GBAA_0924	gi_50196905_ref_NC_007530_2_	+	934315	934992	0.0	0.0	0.0
gene538	GBAA_0518	gi_50196905_ref_NC_007530_2_	-	513086	513238	0.0	0.0	0.0
